TimeEntry,Machine,Power,Mode,Execution,Program,Line,Sload,Xload,Yload,Zload,Aload,Bload,Cload,Tool,RPM,AlarmState,AlarmSeverity,Alarm,PartsCount,Feedrate
12/12/2009 00:16:48,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:16:59,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:17:10,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:17:21,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:17:32,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:17:44,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:17:55,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:18:06,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:18:17,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:18:28,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:18:39,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:18:50,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:19:01,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:19:12,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:19:23,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:19:35,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:19:46,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:19:57,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:20:08,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:20:19,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:20:30,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:20:42,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:20:53,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:21:03,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:21:15,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:21:26,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:21:37,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:21:48,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:21:59,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:22:11,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:22:22,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:22:34,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:22:46,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:22:57,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:23:08,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:23:19,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:23:30,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:23:41,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:23:53,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:24:04,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:24:15,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:24:26,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:24:37,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:24:48,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:24:59,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:25:11,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:25:22,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:25:33,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:25:44,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:25:55,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:26:06,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:26:17,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:26:28,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:26:40,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:26:51,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:27:02,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:27:13,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:27:24,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:27:35,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:27:46,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:27:57,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:28:08,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:28:20,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:28:31,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:28:42,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:28:53,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:29:04,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:29:15,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:29:26,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:29:37,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:29:48,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:30:00,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:30:11,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:30:22,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:30:33,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:30:44,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:30:55,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:31:06,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:31:18,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:31:28,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:31:40,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:31:51,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:32:02,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:32:14,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:32:25,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:32:36,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:32:47,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:32:58,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:33:10,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:33:20,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:33:32,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:33:43,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:33:54,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:34:05,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:34:16,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:34:28,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:34:39,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:34:50,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:35:01,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:35:12,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:35:23,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:35:34,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:35:45,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:35:57,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:36:08,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:36:19,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:36:30,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:36:41,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:36:52,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:37:04,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:37:15,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:37:26,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:37:37,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:37:48,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:37:59,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:38:10,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:38:21,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:38:33,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:38:44,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:38:55,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:39:06,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:39:17,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:39:28,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:39:39,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:39:50,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:40:01,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:40:13,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:40:24,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:40:35,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:40:46,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:40:57,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:41:09,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:41:20,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:41:31,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:41:42,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:41:53,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:42:05,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:42:16,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:42:27,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:42:38,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:42:49,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:43:00,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:43:11,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:43:22,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:43:34,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:43:45,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:43:56,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:44:07,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:44:18,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:44:29,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:44:41,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:44:52,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:45:03,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:45:14,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:45:25,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:45:36,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:45:47,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:45:58,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:46:10,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:46:21,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:46:32,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:46:43,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:46:54,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:47:05,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
12/12/2009 00:47:17,m25709.nw.nos.boeing.com/Mazak1,OFF,MANUAL,EXECUTING,9991,0,0,6,7,40,0,,0,5,0,CLEARED,INFO
